Image_ID,Title,Director,Cast,Year,Genre,Synopsis,image_url
tt0106546,Charachar,Buddhadev Dasgupta,"Shankar Chakraborty, Indrani Haldar, Rajit Kapoor, Sadhu Meher",1994,Drama, A bird catcher's empathy for the birds interferes with his livelihood.,"https://m.media-amazon.com/images/M/MV5BNjVlYmM5ZjUtZjY5OC00NDkxLWE4MjMtODFmMTYxZTE0YzU1XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt7305360,Kencho Khoondte Keute,Chiranjit,"Satya Bandopadhyay, Sudip Bandyopadhyay, Sunil Bandyopadhyay, Basanti Chatterjee",1993,"Comedy, Romance", Gyanoda is a very rich man who loses his son and daughter in law in a fatal accident. He is left with his granddaughter Parama who grows up to be a spoilt brat and a faithful maidservant. ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BYmVjZWIxYmYtMDY2NS00ZWZlLWI0YWItNDE0MGRjZjE1NzcxXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR4,0,67,98_AL_.jpg"
tt7124694,Banglar Bodhu,A.J. Mintu,"Shabana, Alamgir, Omar Sunny, Anwar Hossain",1993,"Drama, Family, Romance", A newly married woman struggles to getting acquaintance with her in-law's house members and become the apple of the eye of the family.,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5928316,Chandni Raatey,Ehtesham,"Shabnur, Sabbir, A.T.M. Shamsuzzaman, Abdur Ratin",1993,Romance,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5606364,Ondho Prem,Mostofa Anwar,"Nuton, Champa, Manna, Humayun Faridi",1993,"Drama, Musical, Romance"," A musical love triangle between a blind girl, a singer and a music producer.",https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5538244,Abujh Sontan,Kamal Ahmed,"Shabana, Alamgir, Manna, Aruna Biswas",1993,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt4022394,Keyamot Theke Keyamot,Sohanur Rahman Sohan,"Salman Shah, Mousumi, Wasimul Bari Rajib, Ahmed Sharif",1993,"Drama, Romance"," Raaj and Reshmi fall in love, despite having a belligerent past between their families.","https://m.media-amazon.com/images/M/MV5BZDJmYjkzNTUtODVmNy00NDQ5LWE2ODEtMGM3NTAwMTc4MjgwXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR8,0,67,98_AL_.jpg"
tt2633754,Takar Pahar,Montazur Rahman Akbar,"Shaukat Akbar, Suruj Bangali, Monwar Hossain Dipjol, Shakti Mirpuri",1993,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt2632008,Prem Dewana,Montazur Rahman Akbar,"Shahin Alam, Sekendar Ali, Suruj Bangali, Champa",1993,Romance,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt1591092,Tapasya,Rajat Das,"Indrani Haldar, Tapas Pal, Subhendu Chatterjee, Sumitra Mukherjee",1993,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt1591068,Prithibir Shesh Station,Lalit Mukhopadhyay,"Prasenjit Chatterjee, Roopa Ganguly, Mahua Banerjee, Madhabi Mukherjee",1993,Drama," Watch the full movie, Prithibir Sesh Station online, only on Eros Now. Prithibir Shesh Station' is a murder mystery thriller that deals with a mysterious murder case and the complex love ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMmViNTdjNjYtZDM2Ni00NDU4LTk2NDAtM2E1ZjI4OGY3OTIxXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt1591038,Mon Mane Na,Inder Sen,"Prasenjit Chatterjee, Shilpa, Soumitra Chatterjee, Madhabi Mukherjee",1993,Romance, Mon Mane Na is a 1992 Bengali romance film featuring Prosenjit Chatterjee and Silpa Das. It was Silpa Das first film.,"https://m.media-amazon.com/images/M/MV5BZjc1OTAyMGQtZTQ5Zi00ODIxLTlkNmEtYzQ2N2RlZTU5NjQ4XkEyXkFqcGdeQXVyNzA3MzM5MTI@._V1_UY98_CR0,0,67,98_AL_.jpg"
tt1591032,Maya Mamata,Anjan Choudhury,"Ranjit Mallick, Anup Kumar, Dilip Roy, Rabi Ghosh",1993,Drama, Mamata is the daughter of Avinash who was an industrialist. Her mother was a social worker who didn't love her own daughter. Mamata is Anil's wife. Anil was a company worker who lost his ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BOTc3YzNjY2UtMzIyOS00NGFkLTkzNzUtOTAyNTM2ZmQzYWZlXkEyXkFqcGdeQXVyNTA4NjMyNjE@._V1_UY98_CR7,0,67,98_AL_.jpg"
tt1591003,Kanyadan,Amal Dutta,"Chiranjit, Satabdi Roy, Ashok Kumar, Nirmal Kumar",1993,Drama,NA,"https://m.media-amazon.com/images/M/MV5BMDY5ZjliODItNzU2Ni00NjFjLTg2ZTQtMWU2OTVhZjM2NGIxXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt0364069,Tomar Rakte Amar Sohag,Ram Mukherjee,"Chiranjit, Debashree Roy, Dipankar Dey, Biplab Chatterjee",1993,"Action, Drama",NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0306106,Sunya Theke Suru,Ashoke Viswanathan,"Dhritiman Chatterjee, Mamata Shankar, N. Viswanathan, Lily Chakravarty",1993,Drama,NA,"https://m.media-amazon.com/images/M/MV5BNzFiODdmYWUtZWI5MC00YzQyLWFiZDQtN2RlYWZkZTBkNmE0XkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR10,0,67,98_AL_.jpg"
tt0246647,Ghar Sansar,Prashant Nanda,"Prasenjit Roy, Prasenjit Chatterjee, Soumitra Chatterjee, Chiranjit, Ranjit Mallick",1993,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0109394,Chaka,Morshedul Islam,"Golan Razul Babu, Afsar Uddin Bhuiyan, Amirul Haque Chowdhury, Abul Khair",1993,Drama," With a tragic story of the life and death by 'Selim AL-Din', the famous director 'Morshedul Islam' created ""Wheel"". The movie ""Chaka-The Wheel"", released in 1994, revolves around a ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYTMxYjczYzMtY2E2MS00ZjhjLWE5ODItY2Y0NjYzMDVkMjUyXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR40,0,67,98_AL_.jpg"
tt0109140,Antareen,Mrinal Sen,"Anjan Dutt, Dimple Kapadia, Tathagata Sanyal",1993,Drama, A writer moves into the palatial house of a friend to find creative inspiration. A chance telephonic chat with a mysterious woman blossoms into love as he finally finds what he was looking for.,"https://m.media-amazon.com/images/M/MV5BNGU5MmFlOGYtODI0ZS00ODYyLWFhMjktZTI2MjBkYmE1NGU2XkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UY98_CR5,0,67,98_AL_.jpg"
tt0107767,Padma Nadir Majhi,Goutam Ghose,"Raisul Islam Asad, Champa, Roopa Ganguly, Amirul Haque Chowdhury",1993,Drama," Hossain, a Bengali Muslim wants to establish a little Utopia on an island in the Padma delta. He doesn't care if the people who populate it are Hindu or Muslim.","https://m.media-amazon.com/images/M/MV5BMmJkZTFmYWUtMzE3Zi00MzU1LWE5NzAtMTg5Yjc4YTQ1NWRhXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0106800,Ekattorer Jishu,Nasiruddin Yousuff,"Pijush Bandyopadhyay, Humayun Faridi, Sharmilee Florence Gaines, Abul Khair",1993,Drama," In 1971, there is a genocide in a peaceful village of Bangladesh.","https://m.media-amazon.com/images/M/MV5BNGUwMDg1NDUtNTRmMy00OGE2LTg1NTktYjZiZTY5NDM1Y2ZjXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt6571684,Bondhu Amar,Awkat Hossain,"Farooq, Rozina, Zafar Iqbal, Sunetra",1992,Drama,NA,"https://m.media-amazon.com/images/M/MV5BMGI4YTA0ZDItMmViYi00ZTgzLTg5YmYtMGM5ZjI2ODViYzZhXkEyXkFqcGdeQXVyNTA3OTg3Nzg@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt5973468,Lokkhir Songsar,Mohammad Monowar Hossain,"Shabana, Jashim, Zafar Iqbal, Diti",1992,"Drama, Family",NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5483416,Ondho Bishwas,Matin Rahman,"Abdur Razzak, Shabana, Alamgir, Nuton",1992,Drama, Money or Love which one is important to live a life..,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5240178,Shongkhonil Karagar,Mustafizur Rahman,"Momtazuddin Ahmed, Nazma Anwar, Dolly Johur, Masud Ali Khan",1992,"Drama, Family"," Rabeya middle-class couple Matin Uddin and Shirin's daughter. Because the color is black, there is no good groom for it. On the other hand, in the middle-class family, lack of urgency. The ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZGI5MjhjN2QtYWZkMC00Y2E1LTgzY2YtMGMyZDQ2MWUzZGY3XkEyXkFqcGdeQXVyNTA3OTQ0Mjc@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt4653612,Utthan Poton,Shahidul Islam Khokon,"Rubel, Mishela, Shahidul Islam Khokon, Sohana",1992,"Action, Drama",NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt2274394,Rupban Kanya,Harunor Rashid,"Biswajeet Chatterjee, Anil Chatterjee, Anup Kumar, Mita Chatterjee",1992,Drama,NA,"https://m.media-amazon.com/images/M/MV5BYWUwNGZmYzYtOWYzZS00ZGJiLTkxYjUtYjM2NzNlZTc4NjI0XkEyXkFqcGdeQXVyNDczNzg2Nzg@._V1_UY98_CR53,0,67,98_AL_.jpg"
tt1590999,Indrajit,Anjan Choudhury,"Ranjit Mallick, Anil Chatterjee, Anup Kumar, Subhendu Chatterjee",1992,Action," Biswajit is a renowned barrister. He has two younger brothers, named Indrajit and Abhisek. He along with his two younger brothers creates a very happy family. Indrajit joins the police ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZWU1YjEzOWUtYjUzZC00YzQ5LThiNDMtYzNiMzJjNDEyMGU4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt1431273,Maa,Prashant Nanda,"Rakhee Gulzar, Prasenjit Chatterjee, Abhishek Chatterjee, Biplab Chatterjee",1992,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt1422730,Purushottam,Prasenjit Chatterjee,"Kali Bannerjee, Abhishek Chatterjee, Pallavi Chatterjee, Prasenjit Chatterjee",1992,Action,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0371712,Hirer Angti,Rituparno Ghosh,"Vasant Choudhury, Gyanesh Mukherjee, Sunil Mukherjee, Bankim Ghosh",1992,"Drama, Family, Fantasy", Gandharva Kumar reveals a long-forgotten secret wherein he claims to be heir to the family property to Ratanlal Babu.,"https://m.media-amazon.com/images/M/MV5BODExOTg1MjUtZjNhOC00YTQ0LTgwYTktYTYyYjgwMGJhYzBhXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0364687,Surer Bhubane,Prabir Mitra,"Tapas Pal, Indrani Dutta, Subhendu Chatterjee, Sanghamitra Banerjee",1992,Drama,NA,"https://m.media-amazon.com/images/M/MV5BNmMwZTU1MjktM2FhZS00MTAxLTg0ZjAtMTY5NGViNDMwZTZjXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0364628,Raktalekha,Ram Mukherjee,"Samit Bhanja, Arjun Chakraborty, Biplab Chatterjee, Prasenjit Chatterjee",1992,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0364615,Priya,Shibu Mitra,"Prasenjit Chatterjee, Pallavi Joshi, Shakti Kapoor, Anup Kumar",1992,Romance,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0364209,Apon Par,Tapan Saha,"Kaushik Banerjee, Shakuntala Barua, Pallavi Chatterjee, Prasenjit Chatterjee",1992,Drama," When Pratam disowns his daughter, Gora, their servant, helps them bury the hatchet.","https://m.media-amazon.com/images/M/MV5BYjcxMGJmYzAtMmMwNS00NWVkLWE3MzQtNDMzZDdkNGYwNjA4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0364208,Anutap,Prabhat Roy,"Raj Babbar, Debashree Roy, Anup Kumar, Rabi Ghosh",1992,Drama," Anutap is a story of a loving couple who meets, fall in love, marry and then get separated however eventually comes back to being together for life.","https://m.media-amazon.com/images/M/MV5BNWE1MzQ3OGUtMjBiNC00MmVhLTgzOTUtYjQ4MWUyOWE3ZDgwXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0306066,Shet Patharer Thala,Prabhat Roy,"Aparna Sen, Dipankar Dey, Sabyasachi Chakrabarty, Bhaskar Banerjee",1992,Drama," Abhijit Bhattacharya, the elder son of an orthodox Brahmin family is married to Bandana, highly qualified good looking women. After seven years of their marriage Abhijit died in a car ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYjZjYzBlNWEtNTA2Mi00MTQ1LTg0NjUtYzc0ZjE1NWU2NmZiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0158572,Daan Pratidaan,Sukhen Das,"Tapas Pal, Mahashweta Roy, Indrani Haldar, Kaushik Banerjee",1992,Drama," Dan Protidan is a story that revolves around a rich man Mr. Ashok, Who loses his mental balance after his wife's death.His cousin brother Dilip tortures him so as to find where he kept his ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYmVkNzUyNDgtMTc1OS00NGI4LTk5MDEtYzA1ODA1ZWJiN2VlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0105519,Tahader Katha,Buddhadev Dasgupta,"Mithun Chakraborty, Anashua Majumdar, Dipankar Dey, Subrata Nandy",1992,Drama, Shibnath is released from prison after eleven years of incarceration for murdering a British officer.,"https://m.media-amazon.com/images/M/MV5BOGM3ZmJkYmYtMTk0OS00YTJiLWI4ZTktZDkxZTY0YWE4MTliXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0104790,Mahaprithivi,Mrinal Sen,"Victor Banerjee, Soumitra Chatterjee, Anjan Dutt, Anashua Majumdar",1992,Drama," An elderly lady has three sons and a daughter, all consumed in their lives, failing miserably. She struggles to see her children have affairs, lose their jobs, their mental stability, and ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BOWQxOGJjYzAtYjZlOS00Zjc2LTk2MDctMWNiYzc2NTg5YTEzXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR15,0,67,98_AL_.jpg"
tt7333100,Rin Shodh,Bimal Kumar,"Shoma Anand, Juhi Chawla, Seema Deo, Master Ganesh",1991,"Action, Drama, Romance", Satyasindhu and Hriday are best friends. Satyasindhu's son Ujjal and Hriday's daughter Ishani loves each other. But on their wedding day Ujjal marries Anjali and leaves Ishani. Ishani ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BZGViMGJlOWUtNTA2NC00YzE1LTg1MDMtNGM3NTE1YmI0OTcwXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR10,0,67,98_AL_.jpg"
tt7323718,Nawab,Haranath Chakraborty,"Bhaskar Banerjee, Soumitra Bannerjee, Nimu Bhowmick, Somasree Chaki",1991,Drama," This story is about Nawab who fights against injustice. Nawab is a police officer, but he lives like a common man and fights against injustice. This movie is based on how he defeats everyone.","https://m.media-amazon.com/images/M/MV5BODQzZGJhZGItNzkwOC00YTU4LWI0MjEtOTZmYWIxYWUxZjdhXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt6722888,Kashem Malar Prem,Mostofa Anwar,"Manna, Champa, Shaukat Akbar, Abdul Aziz",1991,"Drama, Fantasy, Romance",NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt6707592,Top Rangbaaz,Shahidul Islam Khokon,"Shabana, Sohel Rana, Champa, Rubel",1991,Action,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5928446,Chandni,Ehtesham,"Shabnaz, Nayeem, Sadek Bachchu",1991,Romance,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5812178,Beder Meye Josna,Tojammel Haque Bokul,"Anju Ghosh, Chiranjit, Shambhu Bhattacharya, Asha Mukherjee",1991,Fantasy," The movie is the story of a snake catcher, Jyotsna who cures a prince from snake bite and their struggle to convince the king to allow them to marry each other.","https://m.media-amazon.com/images/M/MV5BMzg0OTdkZGMtNWNmNi00ZjNiLWJiY2ItNjVkM2Q2ZjQ0NTJiXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR2,0,67,98_AL_.jpg"
tt5435506,Ochena,Shibli Sadique,"Shabana, Alamgir, Ilias Kanchan, Champa",1991,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt5373876,Padma Meghna Jamuna,Chashi Nazrul Islam,"Bobita, Farooq, Champa, Aliraj",1991,"Drama, Romance"," In all aspects in the society, the rich dominates the poor.","https://m.media-amazon.com/images/M/MV5BY2Y0OTFkZDItYjdkZS00ZmU5LWEwNWYtNjA1OTg1MWJmNjUzXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR20,0,67,98_AL_.jpg"
tt5349762,Dangga,Kazi Hayat,"Manna, Suchorita, Wasimul Bari Rajib, Miju Ahmed",1991,"Action, Crime, Drama", A portrayal of negative aspects of politics in the society.,"https://m.media-amazon.com/images/M/MV5BN2RhMzk5NTMtMTY3Ny00OWUxLTg0NmEtYmFiZTcwZTc4OTNmXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt4272064,Bidhilipi,Anjan Choudhury,"Ranjit Mallick, Moushumi Chatterjee, Joy Sengupta, Kali Bannerjee",1991,"Drama, Musical"," This is a family drama. A poor school master had three sons and one daughter. He was very tense for his daughter's marriage. He meets his former student Bablu, who meets Minu and falls in ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BMGE1MDFjOWMtNmM5ZS00Zjk5LWJkNzEtNDI5Mzg4NWZhYTdmXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt4052198,Shontrash,Shahidul Islam Khokon,"Syed Akhtar Ali, Anis, Suruj Bangali, Ilias Cobra",1991,"Action, Crime, Drama",NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt1590127,Nabab,Haranath Chakraborty,"Ranjit Mallick, Sandhya Roy, Dilip Roy, Anup Kumar",1991,Drama,NA,"https://m.media-amazon.com/images/M/MV5BNzcyMjc4OTItMDk3Ny00MTRlLWIyMTAtNjM0MGU2Nzk1NDQ3XkEyXkFqcGdeQXVyMzQ5MzkwMDY@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt1589991,Bourani,Bhabesh Kundu,"Anil Chatterjee, Anup Kumar, Manoj Mitra, Bhaskar Banerjee",1991,Drama," Bou Rani is a family drama that is based on the themes of the good and bad nature of man, and how people change due to greed for wealth and money. The movie has comical elements and action ...                See full summary » ","https://m.media-amazon.com/images/M/MV5BZTE0NGMxMjktYzQxOS00N2MwLTk4ODMtZDBlMzY4Yzg1ODNiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt1589961,Abhagini,Bablu Samaddar,"Soumitra Chatterjee, Kali Bannerjee, Sabitri Chatterjee, Anup Kumar",1991,Drama, Abhagini is the story of a girl who is motherless and has been tortured by her step mother all her life. She leaves for the city and comes to stay with a family that ill-treats her. But she manages to win the hearts of everyone at the end.,"https://m.media-amazon.com/images/M/MV5BMmVhMzg3ZTUtNDQ5Ni00ODljLTk2MWEtNjEyZjZjMjNhZDY1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt1067185,Kagojer Nouka,Shekhar Sarkar,"Anil Chatterjee, Dilip Roy, Dipak Barman, Piyali Chatterjee",1991,Drama," Kajoger Nouka (translated as paperboat) is a beautiful story of struggle,hope and entrepreneurship directed by Shekhar Sarkar.The story is a love triangle between Lati, a traditional Indian...                See full synopsis » ","https://m.media-amazon.com/images/M/MV5BYzEyOTk1ZjctYTVhNy00OTFmLWI3NjUtZDdjMDM2MDQyMDQ4XkEyXkFqcGdeQXVyNjgzNTgzOTE@._V1_UY98_CR64,0,67,98_AL_.jpg"
tt0457920,Goopy Bagha Phire Elo,Sandip Ray,"Rabi Ghosh, Tapan Chatterjee, Ajit Banerjee, Anil Banerjee",1991,"Family, Fantasy", The last and final sequal of Goopi-Bagha series as they invited at a palace of a king and their various attitudes as they are trapped by a astrologer cum imposter.,"https://m.media-amazon.com/images/M/MV5BZTRkZWU3ODMtNmZkOC00NTgxLWJhYTQtODQ1MDBjNTE2YzRlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0363433,Antarer Bhalobasha,Bimal Roy Jr.,"Tapas Pal, Mandakini, Madhabi Mukherjee, Rabi Ghosh",1991,Romance,NA,"https://m.media-amazon.com/images/M/MV5BMGVkYjZkNzctMzkyNC00MzcxLWFjMTUtOWFiMDA3M2ExZWRjXkEyXkFqcGdeQXVyMTEyMDE3MTk2._V1_UX67_CR0,0,67,98_AL_.jpg"
tt0363415,Ahankar,Shrikant Guha-Thakurta,"Kali Bannerjee, Soumitra Bannerjee, Prasenjit Chatterjee, Utpal Dutt",1991,Drama,NA,https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt0237686,Sajani Go Sajani,Tarun Majumdar,"Bhaskar Banerjee, Sanjib Dasgupta, Utpal Dutt, Aloka Ganguly",1991,Drama," On an altruistic quest, a man loses his vision and becomes unwittingly estranged from his family - but the power of music may be just what is needed to unite him with his loved ones.","https://m.media-amazon.com/images/M/MV5BZGIyMmM5NzctNjc0OS00NmU2LWFlNmYtOTRmZGRmYTJkZGU1XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR7,0,67,98_AL_.jpg"
tt0237555,Path-o-Prasad,Tarun Majumdar,"Utpal Dutt, Sandhya Roy, Soumitra Chatterjee, Master Rintu",1991,Drama, Path o Prasad erases the line formed by society between the rich and the poor. It reflects that the most important wealth lies not in money but in the heart.,"https://m.media-amazon.com/images/M/MV5BNzRkNjkwODctYzdjZi00MjQzLTk4YWUtMDc4MTgzNDk5NzRiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt0101279,Agantuk,Satyajit Ray,"Utpal Dutt, Dipankar Dey, Mamata Shankar, Bikram Bhattacharya",1991,Drama," A well-off family is paid an unexpected, and rather unwanted, visit by a man claiming to be the woman's long-lost uncle. The initial suspicion with which they greet the man slowly dissolves...                See full summary » ","https://m.media-amazon.com/images/M/MV5BYzliMzVhZWMtZTFkNy00YmNlLWJkMGYtZWEyZmM2ZTVhMWQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR1,0,67,98_AL_.jpg"
tt8355356,Mayer Doa,Alamgir Kumkum,"Alamgir, Shabana, Aruna Biswas, Imran",1990,"Drama, Family, Romance"," After his mother passes away, Modhu comes to the capital city with her blessings. He finds refuge in his uncle's house as an unpaid house help. He buys a lottery ticket and with the ...                See full summary » ",https://m.media-amazon.com/images/S/sash/NapCxx-VwSOJtCZ.png
tt7351182,Mon Mayuree,Biresh Chatterjee,"Soham Chakraborty, Lily Chakravarty, Moushumi Chatterjee, Subhendu Chatterjee",1990,"Action, Drama, Romance", This is a story of Poor orphan boy Priyo. He is invited by his mentor Sunil Da where he is given a job. He falls for his boss's daughter and they develop a relationship. But life takes a ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BNjc1OWVkMDAtYmZkOS00YTdhLTliYWItODNkNDhmYjRmNzZjXkEyXkFqcGdeQXVyNzgzNDAzMTA@._V1_UX67_CR0,0,67,98_AL_.jpg"
tt6929850,Badnam,Shibu Mitra,"Soumitra Bannerjee, Shakuntala Barua, Pallavi Chatterjee, Prasenjit Chatterjee",1990,"Action, Drama, Romance", Haranath is a poor but a good man at heart. He works hard for a living however does not approve of social evils like corruption and bribe. He falls into a trap set by one such a Mathur ...                See full summary » ,"https://m.media-amazon.com/images/M/MV5BNzc1NmY3OGMtMmU1Zi00YjhjLTg4MzktOTYyODA0NjY5ZmM0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg"
tt5771850,Goriber Bou,Kamal Ahmed,"Shabana, Alamgir, Manna, Aruna Biswas",1990,"Drama, Family",NA,"https://m.media-amazon.com/images/M/MV5BNTBhNzgyMmUtNWFkNS00YWRmLWIwNDEtOWFkOWE1MTIyMTg5XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY98_CR32,0,67,98_AL_.jpg"
tt5609530,Dangga Fasaad,Chashi Nazrul Islam,"Rozina, Farooq, Abbas, Anup",1990,Drama,NA,"https://m.media-amazon.com/images/M/MV5BMDAxNzQyNWEtODU0OS00OTNkLWEzNzQtNGRlNDE5ZDM0ODZiXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_UX67_CR0,0,67,98_AL_.jpg"
